,EN,DATA,ERR-S
4952,2001000.0,3.3111,0.051354
4953,2001800.0,3.8945,0.051755
4954,2002600.0,3.9433,0.052467
4955,2003400.0,3.6223,0.051256
4956,2004200.0,3.5887,0.051761
4957,2005000.0,4.1745,0.052416
4958,2005900.0,4.153,0.052779
4959,2006700.0,3.7546,0.051892
4960,2007500.0,3.5048,0.051963
4961,2008300.0,3.5058,0.051604
4962,2009100.0,3.7562,0.052024
4963,2009900.0,3.079,0.051896
4964,2010700.0,2.6127,0.051007
4965,2011600.0,2.7934,0.050918
4966,2012400.0,3.4977,0.052051
4967,2013200.0,3.9805,0.052621
4968,2014000.0,4.1663,0.05289
4969,2014800.0,4.5213,0.053665
4970,2015600.0,4.6238,0.054161
4971,2016500.0,4.147,0.052438
4972,2017300.0,3.8776,0.053011
4973,2018100.0,3.3266,0.05189
4974,2018900.0,3.249,0.051563
4975,2019700.0,3.0194,0.051198
4976,2020600.0,3.0368,0.051366
4977,2021400.0,3.0786,0.051051
4978,2022200.0,3.5798,0.052255
4979,2023000.0,4.5523,0.053374
4980,2023800.0,4.9402,0.054285
4981,2024700.0,4.3896,0.053033
4982,2025500.0,3.9415,0.052845
4983,2026300.0,4.1435,0.052785
4984,2027100.0,4.3766,0.053567
4985,2028000.0,4.4256,0.053188
4986,2028800.0,4.3068,0.053843
4987,2029600.0,3.8614,0.052417
4988,2030400.0,3.2897,0.052038
4989,2031300.0,3.4564,0.052061
4990,2032100.0,3.9677,0.052804
4991,2032900.0,4.4253,0.053438
4992,2033800.0,4.7068,0.053768
4993,2034600.0,4.6626,0.053654
4994,2035400.0,4.9188,0.053777
4995,2036200.0,5.0179,0.055284
4996,2037100.0,5.0225,0.054872
4997,2037900.0,4.6713,0.054403
4998,2038700.0,4.7825,0.05447
4999,2039600.0,5.2255,0.055335
5000,2040400.0,5.0963,0.054844
5001,2041200.0,4.6292,0.054498
5002,2042100.0,4.5996,0.054256
5003,2042900.0,5.0279,0.054422
5004,2043700.0,5.3069,0.055621
5005,2044600.0,4.7178,0.054644
5006,2045400.0,3.8077,0.052898
5007,2046300.0,3.3505,0.052185
5008,2047100.0,2.9466,0.052093
5009,2047900.0,2.6131,0.05128
5010,2048800.0,2.3463,0.051565
5011,2049600.0,2.2514,0.050619
5012,2050400.0,2.0407,0.050679
5013,2051300.0,1.9602,0.050244
5014,2052100.0,2.0772,0.050953
5015,2053000.0,2.2498,0.050584
5016,2053800.0,2.8651,0.051899
5017,2054600.0,3.2363,0.051904
5018,2055500.0,3.6113,0.053257
5019,2056300.0,3.9314,0.052589
5020,2057200.0,4.3056,0.053823
5021,2058000.0,4.7418,0.054102
5022,2058900.0,4.8243,0.054628
5023,2059700.0,4.3509,0.053759
5024,2060600.0,4.2101,0.053818
5025,2061400.0,3.9344,0.052904
5026,2062200.0,3.6676,0.052711
5027,2063100.0,3.7297,0.053488
5028,2063900.0,4.2787,0.05427
5029,2064800.0,4.1227,0.054001
5030,2065600.0,3.6296,0.05306
5031,2066500.0,3.4562,0.053112
5032,2067300.0,3.8509,0.053629
5033,2068200.0,4.0891,0.053905
5034,2069000.0,3.8466,0.053705
5035,2069900.0,4.1082,0.053824
5036,2070700.0,4.4346,0.054829
5037,2071600.0,4.4663,0.054513
5038,2072400.0,4.5571,0.054505
5039,2073300.0,4.3784,0.054329
5040,2074100.0,4.0861,0.054689
5041,2075000.0,3.8612,0.054005
5042,2075900.0,3.6001,0.054235
5043,2076700.0,3.4887,0.053654
5044,2077600.0,3.3487,0.053844
5045,2078400.0,3.4699,0.053722
5046,2079300.0,3.5371,0.05421
5047,2080100.0,3.7169,0.053745
5048,2081000.0,4.2376,0.055025
5049,2081900.0,4.3885,0.055119
5050,2082700.0,4.5231,0.056001
5051,2083600.0,4.4414,0.054557
5052,2084400.0,4.3322,0.054837
5053,2085300.0,3.9231,0.05418
5054,2086200.0,3.6503,0.053717
5055,2087000.0,3.6072,0.053683
5056,2087900.0,3.8174,0.054086
5057,2088700.0,4.0073,0.053879
5058,2089600.0,3.8009,0.053246
5059,2090500.0,3.3912,0.053872
5060,2091300.0,3.3427,0.053575
5061,2092200.0,3.0522,0.053017
5062,2093100.0,2.8015,0.052622
5063,2093900.0,2.8042,0.052677
5064,2094800.0,2.889,0.052832
5065,2095700.0,3.0037,0.053458
5066,2096500.0,3.2646,0.053814
5067,2097400.0,3.1437,0.052868
5068,2098300.0,3.0744,0.053674
5069,2099100.0,2.9838,0.052923
5070,2100000.0,2.7022,0.052464
5071,2100900.0,2.8995,0.052577
5072,2101700.0,3.0752,0.053106
5073,2102600.0,3.8853,0.053996
5074,2103500.0,5.1936,0.056383
5075,2104400.0,5.2128,0.056191
5076,2105200.0,4.4853,0.055359
5077,2106100.0,3.6647,0.053932
5078,2107000.0,3.1634,0.053786
5079,2107900.0,3.2577,0.053325
5080,2108700.0,3.2348,0.053966
5081,2109600.0,3.3193,0.053607
5082,2110500.0,3.4992,0.054429
5083,2111400.0,3.491,0.053439
5084,2112200.0,3.2849,0.053752
5085,2113100.0,3.1685,0.053328
5086,2114000.0,3.1549,0.053525
5087,2114900.0,3.4094,0.05382
5088,2115800.0,4.4594,0.05556
5089,2116600.0,4.93,0.055976
5090,2117500.0,4.9493,0.055669
5091,2118400.0,3.9694,0.055551
5092,2119300.0,3.4795,0.054423
5093,2120200.0,3.2303,0.053883
5094,2121000.0,2.9969,0.053523
5095,2121900.0,2.8473,0.053504
5096,2122800.0,3.1972,0.053931
5097,2123700.0,3.5238,0.054719
5098,2124600.0,3.1997,0.054433
5099,2125500.0,3.0744,0.053552
5100,2126300.0,2.8239,0.05388
5101,2127200.0,2.7313,0.053493
5102,2128100.0,2.9335,0.053514
5103,2129000.0,2.7707,0.053297
5104,2129900.0,2.9794,0.053749
5105,2130800.0,3.4379,0.054006
5106,2131700.0,3.6792,0.054917
5107,2132600.0,3.6589,0.054449
5108,2133500.0,3.8195,0.054896
5109,2134300.0,4.111,0.055242
5110,2135200.0,3.6725,0.055215
5111,2136100.0,3.1852,0.053726
5112,2137000.0,3.6465,0.054785
5113,2137900.0,3.4379,0.0539
5114,2138800.0,3.2634,0.05484
5115,2139700.0,4.1463,0.054813
5116,2140600.0,4.1189,0.055668
5117,2141500.0,3.6716,0.054636
5118,2142400.0,3.0259,0.053975
5119,2143300.0,2.774,0.053582
5120,2144200.0,3.3004,0.054696
5121,2145100.0,4.0315,0.055003
5122,2146000.0,4.3155,0.055671
5123,2146900.0,3.9338,0.056252
5124,2147800.0,3.5081,0.055493
5125,2148700.0,3.1361,0.054614
5126,2149600.0,3.1325,0.054616
5127,2150500.0,3.3887,0.055123
5128,2151400.0,4.0033,0.055822
5129,2152300.0,4.0555,0.056295
5130,2153200.0,4.1494,0.056392
5131,2154100.0,4.1624,0.055592
5132,2155000.0,4.3021,0.056754
5133,2155900.0,4.0801,0.056056
5134,2156800.0,4.2285,0.056089
5135,2157700.0,3.9318,0.055517
5136,2158600.0,3.3683,0.055322
5137,2159500.0,2.8021,0.053854
5138,2160400.0,3.1187,0.054985
5139,2161300.0,3.4737,0.055084
5140,2162300.0,3.112,0.054805
5141,2163200.0,2.5804,0.054014
5142,2164100.0,2.1078,0.053551
5143,2165000.0,2.5563,0.053664
5144,2165900.0,3.5315,0.055684
5145,2166800.0,4.0994,0.056221
5146,2167700.0,3.9099,0.056646
5147,2168600.0,3.7014,0.05518
5148,2169500.0,4.3189,0.057055
5149,2170500.0,4.7126,0.057481
5150,2171400.0,4.4937,0.057424
5151,2172300.0,4.1406,0.056732
5152,2173200.0,3.5049,0.05588
5153,2174100.0,3.1355,0.054691
5154,2175000.0,2.9575,0.054545
5155,2176000.0,2.8144,0.055735
5156,2176900.0,3.3652,0.055781
5157,2177800.0,3.3074,0.0559
5158,2178700.0,3.1864,0.055477
5159,2179600.0,2.7146,0.055105
5160,2180500.0,2.6472,0.054895
5161,2181500.0,3.1164,0.056075
5162,2182400.0,3.2847,0.056637
5163,2183300.0,3.337,0.05529
5164,2184200.0,3.786,0.057
5165,2185200.0,4.0009,0.056984
5166,2186100.0,3.7547,0.056462
5167,2187000.0,3.6242,0.056309
5168,2187900.0,3.4299,0.056231
5169,2188900.0,2.987,0.055302
5170,2189800.0,2.7793,0.055473
5171,2190700.0,2.9423,0.055563
5172,2191600.0,3.7968,0.056708
5173,2192600.0,3.456,0.056582
5174,2193500.0,3.1524,0.056196
5175,2194400.0,2.8773,0.055342
5176,2195400.0,3.1464,0.056205
5177,2196300.0,4.0445,0.057188
5178,2197200.0,4.5115,0.058796
5179,2198100.0,3.7269,0.056338
5180,2199100.0,3.3358,0.056176
5181,2200000.0,3.4631,0.056398
5182,2200900.0,3.6062,0.057093
5183,2201900.0,3.5532,0.056758
5184,2202800.0,3.7301,0.057097
5185,2203700.0,3.6868,0.056838
5186,2204700.0,3.6886,0.056758
5187,2205600.0,4.0978,0.058713
5188,2206600.0,5.2681,0.060443
5189,2207500.0,5.7044,0.061422
5190,2208400.0,4.9338,0.059915
5191,2209400.0,4.0755,0.058871
5192,2210300.0,3.6843,0.05783
5193,2211200.0,3.3912,0.057537
5194,2212200.0,3.1865,0.057661
5195,2213100.0,3.025,0.056435
5196,2214100.0,3.0839,0.057249
5197,2215000.0,3.5078,0.057563
5198,2216000.0,3.495,0.057447
5199,2216900.0,3.314,0.056819
5200,2217800.0,3.1751,0.057271
5201,2218800.0,3.108,0.05689
5202,2219700.0,3.1914,0.05753
5203,2220700.0,3.303,0.057351
5204,2221600.0,3.5975,0.057937
5205,2222600.0,3.3617,0.057591
5206,2223500.0,3.002,0.057225
5207,2224500.0,2.858,0.056569
5208,2225400.0,3.5488,0.058473
5209,2226400.0,4.4461,0.059302
5210,2227300.0,4.3894,0.059948
5211,2228300.0,3.8394,0.058085
5212,2229200.0,4.0206,0.059213
5213,2230200.0,4.68,0.060135
5214,2231100.0,4.2749,0.059697
5215,2232100.0,3.5434,0.058318
5216,2233000.0,2.9211,0.058014
5217,2234000.0,2.5067,0.056637
5218,2234900.0,2.2356,0.056267
5219,2235900.0,2.1658,0.057279
5220,2236800.0,2.6733,0.057742
5221,2237800.0,2.8042,0.057721
5222,2238800.0,2.9687,0.058181
5223,2239700.0,3.479,0.058677
5224,2240700.0,3.4197,0.058698
5225,2241600.0,3.1667,0.058563
5226,2242600.0,2.8593,0.058263
5227,2243600.0,2.5239,0.05687
5228,2244500.0,2.3777,0.057549
5229,2245500.0,2.368,0.056901
5230,2246400.0,2.4365,0.057489
5231,2247400.0,2.587,0.05759
5232,2248400.0,2.929,0.058419
5233,2249300.0,2.8988,0.0581
5234,2250300.0,2.8367,0.058621
5235,2251300.0,2.614,0.057506
5236,2252200.0,1.9462,0.092363
5237,2253200.0,1.8715,0.090967
5238,2254200.0,1.7113,0.090828
5239,2255100.0,1.5572,0.090066
5240,2256100.0,1.8933,0.091639
5241,2257100.0,2.5479,0.091927
5242,2258000.0,2.7186,0.093503
5243,2259000.0,2.3448,0.091355
5244,2260000.0,2.0395,0.092227
5245,2261000.0,2.4168,0.09235
5246,2261900.0,2.7746,0.093372
5247,2262900.0,3.1732,0.093791
5248,2263900.0,3.9776,0.096013
5249,2264900.0,3.9979,0.095047
5250,2265800.0,4.1532,0.095462
5251,2266800.0,3.7579,0.095832
5252,2267800.0,3.6547,0.09546
5253,2268800.0,3.3834,0.094324
5254,2269700.0,3.5768,0.094797
5255,2270700.0,4.0493,0.096934
5256,2271700.0,5.154,0.099229
5257,2272700.0,5.7734,0.10185
5258,2273600.0,4.6114,0.098306
5259,2274600.0,3.1813,0.093268
5260,2275600.0,2.578,0.092674
5261,2276600.0,2.8496,0.092981
5262,2277600.0,3.2047,0.094602
5263,2278600.0,3.5385,0.094764
5264,2279500.0,3.7739,0.096657
5265,2280500.0,3.0736,0.093808
5266,2281500.0,2.8938,0.093286
5267,2282500.0,2.5551,0.091718
5268,2283500.0,2.5884,0.092341
5269,2284500.0,2.7638,0.092758
5270,2285500.0,2.5886,0.091985
5271,2286400.0,2.5371,0.091144
5272,2287400.0,3.1738,0.093806
5273,2288400.0,4.0152,0.095397
5274,2289400.0,3.9218,0.096467
5275,2290400.0,3.6692,0.094082
5276,2291400.0,3.165,0.094728
5277,2292400.0,3.5098,0.094139
5278,2293400.0,3.7774,0.094946
5279,2294400.0,3.8753,0.095258
5280,2295400.0,3.2819,0.093735
5281,2296400.0,2.7582,0.092662
5282,2297400.0,2.119,0.091059
5283,2298300.0,1.999,0.091796
5284,2299300.0,2.5642,0.091884
5285,2300300.0,2.9302,0.093244
5286,2301300.0,3.1167,0.093374
5287,2302300.0,2.8085,0.093133
5288,2303300.0,2.9375,0.092845
5289,2304300.0,3.3273,0.094447
5290,2305300.0,3.4604,0.094547
5291,2306300.0,3.1923,0.092546
5292,2307300.0,3.6909,0.095399
5293,2308300.0,3.6087,0.094641
5294,2309300.0,3.2478,0.094189
5295,2310400.0,3.464,0.094624
5296,2311400.0,3.5238,0.095206
5297,2312400.0,3.1485,0.092819
5298,2313400.0,3.1405,0.093938
5299,2314400.0,3.6611,0.094807
5300,2315400.0,4.5148,0.097032
5301,2316400.0,4.9705,0.098025
5302,2317400.0,4.2335,0.096982
5303,2318400.0,3.5106,0.093638
5304,2319400.0,2.8344,0.092831
5305,2320400.0,2.2474,0.090849
5306,2321400.0,1.9513,0.09156
5307,2322400.0,2.2006,0.089766
5308,2323500.0,2.9812,0.092825
5309,2324500.0,3.8709,0.094792
5310,2325500.0,4.3993,0.09691
5311,2326500.0,5.0004,0.097397
5312,2327500.0,4.4075,0.09664
5313,2328500.0,3.866,0.095267
5314,2329600.0,4.076,0.094788
5315,2330600.0,3.8088,0.095235
5316,2331600.0,3.1824,0.094024
5317,2332600.0,3.8558,0.095352
5318,2333600.0,3.9814,0.096251
5319,2334600.0,3.4105,0.094623
5320,2335700.0,3.4019,0.093545
5321,2336700.0,3.7595,0.095481
5322,2337700.0,3.4561,0.094884
5323,2338700.0,2.8491,0.0928
5324,2339700.0,2.5486,0.093337
5325,2340800.0,3.2327,0.09378
5326,2341800.0,3.8363,0.095243
5327,2342800.0,3.8707,0.095141
5328,2343800.0,3.2954,0.093697
5329,2344900.0,3.2624,0.094027
5330,2345900.0,3.8133,0.095204
5331,2346900.0,3.8887,0.094118
5332,2348000.0,3.943,0.095003
5333,2349000.0,3.9654,0.094625
5334,2350000.0,3.7584,0.0951
5335,2351000.0,3.0313,0.09231
5336,2352100.0,2.4834,0.091542
5337,2353100.0,2.1241,0.090303
5338,2354100.0,2.1536,0.092012
5339,2355200.0,2.6634,0.091062
5340,2356200.0,2.3805,0.091884
5341,2357200.0,2.3703,0.090605
5342,2358300.0,3.2825,0.093043
5343,2359300.0,3.1164,0.091778
5344,2360300.0,2.7028,0.091791
5345,2361400.0,2.3594,0.089506
5346,2362400.0,2.102,0.088071
5347,2363500.0,1.7877,0.089918
5348,2364500.0,2.0954,0.089819
5349,2365500.0,2.8493,0.09103
5350,2366600.0,3.4912,0.092187
5351,2367600.0,2.7772,0.090034
5352,2368700.0,2.354,0.089222
5353,2369700.0,2.8662,0.090554
5354,2370800.0,3.1097,0.090419
5355,2371800.0,2.8432,0.08937
5356,2372800.0,2.4259,0.089506
5357,2373900.0,2.6802,0.089474
5358,2374900.0,3.0881,0.091119
5359,2376000.0,3.1917,0.090164
5360,2377000.0,2.8254,0.088988
5361,2378100.0,3.1524,0.089462
5362,2379100.0,2.7563,0.08908
5363,2380200.0,3.3238,0.089876
5364,2381200.0,2.8758,0.089249
5365,2382300.0,3.2003,0.089463
5366,2383300.0,3.8583,0.091411
5367,2384400.0,4.5512,0.091645
5368,2385400.0,5.4038,0.095439
5369,2386500.0,5.7865,0.094881
5370,2387500.0,5.6269,0.095941
5371,2388600.0,5.0298,0.09227
5372,2389700.0,5.1516,0.093018
5373,2390700.0,4.5825,0.091573
5374,2391800.0,3.7026,0.089468
5375,2392800.0,2.7336,0.086976
5376,2393900.0,2.4073,0.08644
5377,2394900.0,3.42,0.087974
5378,2396000.0,3.4762,0.087745
5379,2397100.0,3.5067,0.08943
5380,2398100.0,4.1192,0.09049
5381,2399200.0,4.4283,0.091238
5382,2400300.0,4.5947,0.091447
5383,2401300.0,4.4576,0.091634
5384,2402400.0,4.3993,0.090624
5385,2403400.0,3.6235,0.088352
5386,2404500.0,3.0348,0.086895
5387,2405600.0,2.6022,0.085701
5388,2406600.0,2.7626,0.086677
5389,2407700.0,3.56,0.08771
5390,2408800.0,3.7193,0.087397
5391,2409800.0,2.9111,0.085034
5392,2410900.0,3.1698,0.086306
5393,2412000.0,3.6491,0.086742
5394,2413100.0,4.2409,0.088204
5395,2414100.0,4.6236,0.088728
5396,2415200.0,4.6606,0.089198
5397,2416300.0,4.1328,0.087584
5398,2417400.0,3.6427,0.086923
5399,2418400.0,3.5234,0.085675
5400,2419500.0,3.1533,0.085226
5401,2420600.0,2.6115,0.083188
5402,2421700.0,2.1287,0.083248
5403,2422700.0,2.1747,0.082198
5404,2423800.0,2.7868,0.084846
5405,2424900.0,3.7157,0.08555
5406,2426000.0,3.4992,0.085932
5407,2427100.0,3.1775,0.084291
5408,2428100.0,3.2644,0.084702
5409,2429200.0,2.9269,0.083392
5410,2430300.0,2.344,0.081284
5411,2431400.0,2.3026,0.083056
5412,2432500.0,2.6772,0.083519
5413,2433600.0,3.3805,0.084615
5414,2434600.0,4.0619,0.085835
5415,2435700.0,3.9338,0.085809
5416,2436800.0,4.4495,0.087137
5417,2437900.0,4.4747,0.086701
5418,2439000.0,3.8164,0.085754
5419,2440100.0,3.953,0.084496
5420,2441200.0,4.543,0.087189
5421,2442300.0,3.4707,0.084179
5422,2443400.0,3.3749,0.083415
5423,2444500.0,3.36,0.083415
5424,2445500.0,3.6781,0.084723
5425,2446600.0,4.4285,0.085336
5426,2447700.0,4.9655,0.086727
5427,2448800.0,4.9601,0.086516
5428,2449900.0,4.1133,0.084609
5429,2451000.0,3.5382,0.083319
5430,2452100.0,3.1672,0.082615
5431,2453200.0,2.9698,0.081177
5432,2454300.0,3.0317,0.08147
5433,2455400.0,3.004,0.080602
5434,2456500.0,3.6422,0.083538
5435,2457600.0,4.243,0.083996
5436,2458700.0,3.8716,0.083556
5437,2459800.0,5.0593,0.085919
5438,2460900.0,5.6621,0.087619
5439,2462000.0,4.8897,0.084983
5440,2463100.0,4.484,0.084055
5441,2464200.0,4.1083,0.083111
5442,2465300.0,3.7097,0.082778
5443,2466500.0,4.4719,0.085628
5444,2467600.0,4.4674,0.085413
5445,2468700.0,3.4991,0.08276
5446,2469800.0,3.1083,0.082026
5447,2470900.0,3.5841,0.082628
5448,2472000.0,3.0313,0.080531
5449,2473100.0,2.5904,0.08001
5450,2474200.0,2.5643,0.079961
5451,2475300.0,3.1071,0.080473
5452,2476500.0,3.4342,0.082064
5453,2477600.0,3.9054,0.081972
5454,2478700.0,3.9589,0.081976
5455,2479800.0,4.5227,0.083574
5456,2480900.0,5.6387,0.086788
5457,2482000.0,5.5023,0.085441
5458,2483200.0,4.8654,0.0845
5459,2484300.0,3.7595,0.080936
5460,2485400.0,3.0051,0.080253
5461,2486500.0,3.4791,0.080947
5462,2487600.0,3.921,0.08223
5463,2488800.0,5.0266,0.084402
5464,2489900.0,4.6885,0.083539
5465,2491000.0,3.383,0.08041
5466,2492100.0,2.8364,0.080383
5467,2493300.0,3.1999,0.079625
5468,2494400.0,3.6593,0.081832
5469,2495500.0,3.7743,0.081591
5470,2496600.0,3.8966,0.081345
5471,2497800.0,3.6173,0.080268
5472,2498900.0,3.3614,0.080699
5473,2500000.0,3.2669,0.079917
5474,2501200.0,3.4025,0.080212
5475,2502300.0,3.876,0.081749
5476,2503400.0,3.8105,0.081848
5477,2504500.0,3.807,0.081637
5478,2505700.0,4.173,0.0821
5479,2506800.0,4.4894,0.083408
5480,2508000.0,4.3412,0.082605
5481,2509100.0,3.7798,0.081933
5482,2510200.0,3.5282,0.081699
5483,2511400.0,3.5064,0.079959
5484,2512500.0,3.2428,0.080225
5485,2513600.0,3.0697,0.078591
5486,2514800.0,2.9062,0.078765
5487,2515900.0,3.3844,0.079647
5488,2517100.0,3.8093,0.080575
5489,2518200.0,4.2836,0.081132
5490,2519300.0,4.2458,0.081488
5491,2520500.0,4.3847,0.081331
5492,2521600.0,4.6259,0.081701
5493,2522800.0,4.5287,0.081768
5494,2523900.0,4.3586,0.0815
5495,2525100.0,3.1361,0.078293
5496,2526200.0,3.2516,0.078819
5497,2527400.0,3.6485,0.079272
5498,2528500.0,3.7829,0.080873
5499,2529700.0,3.5736,0.077997
5500,2530800.0,3.96,0.080068
5501,2532000.0,4.2687,0.080586
5502,2533100.0,4.9969,0.08223
5503,2534300.0,4.6239,0.081684
5504,2535400.0,4.0493,0.079994
5505,2536600.0,3.4375,0.077984
5506,2537700.0,3.5015,0.077627
5507,2538900.0,3.8885,0.080452
5508,2540100.0,4.5233,0.081169
5509,2541200.0,3.7601,0.079426
5510,2542400.0,3.6003,0.079189
5511,2543500.0,3.9989,0.079814
5512,2544700.0,4.6418,0.080755
5513,2545900.0,5.1979,0.082429
5514,2547000.0,5.542,0.082916
5515,2548200.0,5.2833,0.081703
5516,2549300.0,5.3861,0.083042
5517,2550500.0,4.7093,0.081071
5518,2551700.0,4.1048,0.07918
5519,2552800.0,4.1904,0.079369
5520,2554000.0,4.3804,0.080141
5521,2555200.0,4.2022,0.078854
5522,2556300.0,4.4229,0.080123
5523,2557500.0,4.5963,0.080222
5524,2558700.0,4.3857,0.080117
5525,2559900.0,4.956,0.081356
5526,2561000.0,4.806,0.081285
5527,2562200.0,4.8774,0.080644
5528,2563400.0,4.5509,0.080744
5529,2564500.0,4.5452,0.079639
5530,2565700.0,4.4842,0.08062
5531,2566900.0,4.0184,0.078483
5532,2568100.0,3.8268,0.078786
5533,2569300.0,3.4764,0.077841
5534,2570400.0,3.3842,0.077466
5535,2571600.0,4.2896,0.079339
5536,2572800.0,4.7426,0.080301
5537,2574000.0,5.4053,0.081244
5538,2575200.0,4.4023,0.078522
5539,2576300.0,4.0787,0.078994
5540,2577500.0,3.818,0.07878
5541,2578700.0,3.8634,0.078273
5542,2579900.0,4.3788,0.079268
5543,2581100.0,4.5297,0.0801
5544,2582300.0,4.4717,0.079405
5545,2583400.0,4.4445,0.079425
5546,2584600.0,5.129,0.081149
5547,2585800.0,4.9319,0.079423
5548,2587000.0,4.2669,0.079628
5549,2588200.0,3.9135,0.077978
5550,2589400.0,3.4804,0.077366
5551,2590600.0,3.7744,0.077602
5552,2591800.0,3.8864,0.078303
5553,2593000.0,3.7303,0.07713
5554,2594200.0,3.4105,0.076781
5555,2595400.0,3.2662,0.076243
5556,2596600.0,4.1738,0.078496
5557,2597800.0,4.1941,0.078111
5558,2599000.0,3.3746,0.076757
5559,2600100.0,3.2002,0.075504
5560,2601300.0,3.5091,0.076932
5561,2602500.0,3.3657,0.076056
5562,2603800.0,2.8215,0.075614
5563,2605000.0,3.1653,0.074986
5564,2606200.0,4.0751,0.078116
5565,2607400.0,3.8632,0.077326
5566,2608600.0,3.6624,0.076987
5567,2609800.0,3.4228,0.076096
5568,2611000.0,3.6406,0.076926
5569,2612200.0,3.6955,0.076391
5570,2613400.0,3.6298,0.076265
5571,2614600.0,3.4283,0.076898
5572,2615800.0,3.4289,0.076563
5573,2617000.0,3.4566,0.076663
5574,2618200.0,3.4097,0.075913
5575,2619400.0,3.4301,0.076352
5576,2620700.0,3.6781,0.076856
5577,2621900.0,3.695,0.077556
5578,2623100.0,3.7468,0.077521
5579,2624300.0,4.0269,0.077117
5580,2625500.0,3.7519,0.077063
5581,2626700.0,3.3094,0.07601
5582,2627900.0,3.4424,0.076211
5583,2629200.0,3.3613,0.07553
5584,2630400.0,2.9595,0.07516
5585,2631600.0,2.5623,0.074469
5586,2632800.0,2.4797,0.074281
5587,2634100.0,2.5182,0.073966
5588,2635300.0,2.8112,0.074887
5589,2636500.0,3.2771,0.074944
5590,2637700.0,3.0543,0.074877
5591,2639000.0,3.1375,0.075107
5592,2640200.0,4.0646,0.07698
5593,2641400.0,4.0358,0.076383
5594,2642600.0,3.3496,0.076071
5595,2643900.0,3.2161,0.07454
5596,2645100.0,3.3525,0.075586
5597,2646300.0,3.6879,0.076069
5598,2647600.0,3.7434,0.075987
5599,2648800.0,3.3236,0.075167
5600,2650000.0,2.6322,0.074012
5601,2651300.0,2.8395,0.073599
5602,2652500.0,3.2572,0.074383
5603,2653700.0,2.6811,0.074597
5604,2655000.0,2.6384,0.074414
5605,2656200.0,3.123,0.074948
5606,2657400.0,3.0415,0.075092
5607,2658700.0,3.7828,0.076235
5608,2659900.0,3.858,0.076003
5609,2661200.0,3.436,0.075993
5610,2662400.0,3.554,0.075625
5611,2663600.0,3.6394,0.074922
5612,2664900.0,3.8155,0.076821
5613,2666100.0,4.132,0.077132
5614,2667400.0,4.0052,0.07624
5615,2668600.0,3.8402,0.075621
5616,2669900.0,3.337,0.074722
5617,2671100.0,3.2494,0.073693
5618,2672400.0,3.337,0.074681
5619,2673600.0,3.3281,0.073831
5620,2674900.0,3.9098,0.075842
5621,2676100.0,4.3963,0.076606
5622,2677400.0,4.1017,0.076514
5623,2678600.0,4.9167,0.077399
5624,2679900.0,4.6659,0.077724
5625,2681100.0,3.6517,0.074573
5626,2682400.0,3.2768,0.075179
5627,2683600.0,3.8095,0.074544
5628,2684900.0,4.106,0.076128
5629,2686200.0,4.2589,0.075877
5630,2687400.0,3.8751,0.075531
5631,2688700.0,3.4235,0.074148
5632,2689900.0,3.9887,0.075624
5633,2691200.0,4.3001,0.075967
5634,2692500.0,4.3576,0.075994
5635,2693700.0,3.3581,0.075423
5636,2695000.0,3.6737,0.075664
5637,2696300.0,3.451,0.074988
5638,2697500.0,3.0732,0.074203
5639,2698800.0,3.3742,0.074818
5640,2700100.0,3.3172,0.074693
5641,2701300.0,3.1178,0.073975
5642,2702600.0,3.849,0.075951
5643,2703900.0,4.0257,0.075067
5644,2705200.0,4.0074,0.076216
5645,2706400.0,4.0551,0.075423
5646,2707700.0,3.7828,0.075202
5647,2709000.0,3.4718,0.074246
5648,2710200.0,3.5663,0.074644
5649,2711500.0,3.8714,0.074932
5650,2712800.0,3.884,0.075529
5651,2714100.0,3.6163,0.07377
5652,2715400.0,3.1386,0.073165
5653,2716600.0,3.2755,0.073707
5654,2717900.0,4.2906,0.075701
5655,2719200.0,4.5736,0.075558
5656,2720500.0,4.034,0.075164
5657,2721800.0,3.6518,0.073886
5658,2723100.0,3.6226,0.074748
5659,2724300.0,3.727,0.073513
5660,2725600.0,4.0498,0.075082
5661,2726900.0,4.1068,0.075133
5662,2728200.0,4.3333,0.075916
5663,2729500.0,4.4762,0.076234
5664,2730800.0,4.4261,0.075908
5665,2732100.0,4.653,0.075768
5666,2733400.0,4.1507,0.074883
5667,2734700.0,3.6081,0.074729
5668,2736000.0,3.2699,0.073774
5669,2737200.0,3.5459,0.074146
5670,2738500.0,3.2919,0.073259
5671,2739800.0,3.4902,0.073576
5672,2741100.0,3.7996,0.074331
5673,2742400.0,4.0191,0.074202
5674,2743700.0,4.1324,0.075136
